scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
mixed_failure,aegis_mixer,2,cell-east,cell-east:broadband,broadband,8.0773,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-east,cell-east:background,background,8.9273,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-east,cell-east:encrypted-burst,suspicious,33.7661,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,3,cell-west,cell-west:mission,mission_critical,7.2422,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,3,cell-west,cell-west:ai-edge,ai_edge,8.6522,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,3,cell-west,cell-west:broadband,broadband,8.3122,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-west,cell-west:background,background,9.1622,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-west,cell-west:encrypted-burst,suspicious,34.183,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,3,cell-central,cell-central:mission,mission_critical,7.7222,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,3,cell-central,cell-central:ai-edge,ai_edge,9.1322,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,3,cell-central,cell-central:broadband,broadband,8.7922,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-central,cell-central:background,background,9.6422,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-central,cell-central:encrypted-burst,suspicious,35.0553,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,3,cell-east,cell-east:mission,mission_critical,7.2422,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,3,cell-east,cell-east:ai-edge,ai_edge,8.6522,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,3,cell-east,cell-east:broadband,broadband,8.3122,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-east,cell-east:background,background,9.1622,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,3,cell-east,cell-east:encrypted-burst,suspicious,34.4635,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,4,cell-west,cell-west:mission,mission_critical,7.6396,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,4,cell-west,cell-west:ai-edge,ai_edge,9.0496,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,4,cell-west,cell-west:broadband,broadband,8.7096,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-west,cell-west:background,background,9.5596,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-west,cell-west:encrypted-burst,suspicious,34.5362,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,4,cell-central,cell-central:mission,mission_critical,8.1196,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,4,cell-central,cell-central:ai-edge,ai_edge,9.5296,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,4,cell-central,cell-central:broadband,broadband,9.1896,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-central,cell-central:background,background,10.0396,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-central,cell-central:encrypted-burst,suspicious,35.4198,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,4,cell-east,cell-east:mission,mission_critical,7.6396,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,4,cell-east,cell-east:ai-edge,ai_edge,9.0496,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,4,cell-east,cell-east:broadband,broadband,8.7096,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-east,cell-east:background,background,9.5596,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,4,cell-east,cell-east:encrypted-burst,suspicious,34.8751,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,5,cell-west,cell-west:mission,mission_critical,8.3727,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,5,cell-west,cell-west:ai-edge,ai_edge,9.7827,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,5,cell-west,cell-west:broadband,broadband,9.4427,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-west,cell-west:background,background,10.2927,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-west,cell-west:encrypted-burst,suspicious,35.5149,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,5,cell-central,cell-central:mission,mission_critical,8.8527,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,5,cell-central,cell-central:ai-edge,ai_edge,10.2627,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,5,cell-central,cell-central:broadband,broadband,9.9227,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-central,cell-central:background,background,10.7727,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-central,cell-central:encrypted-burst,suspicious,35.7581,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,5,cell-east,cell-east:mission,mission_critical,8.3727,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,5,cell-east,cell-east:ai-edge,ai_edge,9.7827,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,5,cell-east,cell-east:broadband,broadband,9.4427,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-east,cell-east:background,background,10.2927,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,5,cell-east,cell-east:encrypted-burst,suspicious,35.4334,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,6,cell-west,cell-west:mission,mission_critical,8.8332,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,6,cell-west,cell-west:ai-edge,ai_edge,10.2432,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,6,cell-west,cell-west:broadband,broadband,9.9032,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-west,cell-west:background,background,10.7532,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-west,cell-west:encrypted-burst,suspicious,36.058,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,6,cell-central,cell-central:mission,mission_critical,9.3132,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,6,cell-central,cell-central:ai-edge,ai_edge,10.7232,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,6,cell-central,cell-central:broadband,broadband,10.3832,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-central,cell-central:background,background,11.2332,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-central,cell-central:encrypted-burst,suspicious,36.4785,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,6,cell-east,cell-east:mission,mission_critical,8.8332,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,6,cell-east,cell-east:ai-edge,ai_edge,10.2432,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,6,cell-east,cell-east:broadband,broadband,9.9032,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-east,cell-east:background,background,10.7532,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,6,cell-east,cell-east:encrypted-burst,suspicious,35.8356,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,7,cell-west,cell-west:mission,mission_critical,9.1142,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,7,cell-west,cell-west:ai-edge,ai_edge,10.5242,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,7,cell-west,cell-west:broadband,broadband,10.1842,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-west,cell-west:background,background,11.0342,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-west,cell-west:encrypted-burst,suspicious,36.4483,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,7,cell-central,cell-central:mission,mission_critical,9.5942,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,7,cell-central,cell-central:ai-edge,ai_edge,11.0042,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,7,cell-central,cell-central:broadband,broadband,10.6642,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-central,cell-central:background,background,11.5142,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-central,cell-central:encrypted-burst,suspicious,36.5955,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,7,cell-east,cell-east:mission,mission_critical,9.1142,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,7,cell-east,cell-east:ai-edge,ai_edge,10.5242,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,7,cell-east,cell-east:broadband,broadband,10.1842,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-east,cell-east:background,background,11.0342,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,7,cell-east,cell-east:encrypted-burst,suspicious,35.9134,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,8,cell-west,cell-west:mission,mission_critical,9.4687,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,8,cell-west,cell-west:ai-edge,ai_edge,10.8787,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,8,cell-west,cell-west:broadband,broadband,10.5387,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-west,cell-west:background,background,11.3887,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-west,cell-west:encrypted-burst,suspicious,36.7936,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,8,cell-central,cell-central:mission,mission_critical,9.9487,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,8,cell-central,cell-central:ai-edge,ai_edge,11.3587,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,8,cell-central,cell-central:broadband,broadband,11.0187,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-central,cell-central:background,background,11.8687,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-central,cell-central:encrypted-burst,suspicious,36.8187,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,8,cell-east,cell-east:mission,mission_critical,9.4687,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,8,cell-east,cell-east:ai-edge,ai_edge,10.8787,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,8,cell-east,cell-east:broadband,broadband,10.5387,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-east,cell-east:background,background,11.3887,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,8,cell-east,cell-east:encrypted-burst,suspicious,36.1937,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,9,cell-west,cell-west:mission,mission_critical,10.2175,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,9,cell-west,cell-west:ai-edge,ai_edge,12.3979,0.6694,True,False,False,False,True,True
mixed_failure,aegis_mixer,9,cell-west,cell-west:broadband,broadband,11.2875,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-west,cell-west:background,background,12.1375,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-west,cell-west:encrypted-burst,suspicious,37.5711,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,9,cell-central,cell-central:mission,mission_critical,10.6975,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,9,cell-central,cell-central:ai-edge,ai_edge,12.3737,0.7287,True,False,False,False,True,True
mixed_failure,aegis_mixer,9,cell-central,cell-central:broadband,broadband,11.7675,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-central,cell-central:background,background,12.6175,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-central,cell-central:encrypted-burst,suspicious,37.9593,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,9,cell-east,cell-east:mission,mission_critical,10.2175,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,9,cell-east,cell-east:ai-edge,ai_edge,11.6318,0.7595,True,False,False,False,True,False
mixed_failure,aegis_mixer,9,cell-east,cell-east:broadband,broadband,11.2875,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-east,cell-east:background,background,12.1375,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,9,cell-east,cell-east:encrypted-burst,suspicious,37.5602,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,10,cell-west,cell-west:mission,mission_critical,10.982,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,10,cell-west,cell-west:ai-edge,ai_edge,12.392,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,10,cell-west,cell-west:broadband,broadband,12.052,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,10,cell-west,cell-west:background,background,12.902,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,10,cell-west,cell-west:encrypted-burst,suspicious,37.7116,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,10,cell-central,cell-central:mission,mission_critical,11.462,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,10,cell-central,cell-central:ai-edge,ai_edge,13.0101,0.7437,True,False,False,False,True,True
mixed_failure,aegis_mixer,10,cell-central,cell-central:broadband,broadband,12.532,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,10,cell-central,cell-central:background,background,13.382,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,10,cell-central,cell-central:encrypted-burst,suspicious,38.5951,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,10,cell-east,cell-east:mission,mission_critical,10.982,0.86,False,False,False,True,True,True
mixed_failure,aegis_mixer,10,cell-east,cell-east:ai-edge,ai_edge,13.1446,0.6715,True,False,False,False,True,True
mixed_failure,aegis_mixer,10,cell-east,cell-east:broadband,broadband,12.052,0.8,True,False,False,False,False,False
